topic,time_ns
Baseline,1430042
Lotus,7069625
Baseline,1775167
Lotus,6610292
Baseline,1573708
Lotus,7493750
Baseline,1541458
Lotus,6530958
Baseline,1737500
Lotus,8194500
Baseline,1581625
Lotus,7824541
Baseline,2463250
Lotus,7919584
Baseline,1447708
Lotus,5972542
Baseline,1427083
Lotus,6968250
Baseline,1323333
Lotus,6723458
Baseline,1595458
Lotus,8414708
Baseline,1162292
Lotus,5488709
Baseline,1582584
Lotus,6684167
Baseline,4722417
Lotus,9127042
Baseline,1688084
Lotus,7680917
Baseline,1042958
Lotus,5222416
Baseline,1121375
Lotus,7669125
Baseline,65218583
Lotus,68139917
Baseline,1208292
Lotus,5575833
Baseline,19268167
Lotus,23176500
Baseline,965917
Lotus,5194083
Baseline,79744042
Lotus,85915917
Baseline,1755125
Lotus,8273000
Baseline,1790209
Lotus,6269250
Baseline,1133708
Lotus,6130500
Baseline,1491917
Lotus,7755042
Baseline,1276917
Lotus,8438708
Baseline,1820209
Lotus,6975459
Baseline,1775542
Lotus,7890209
Baseline,1327500
Lotus,6095792
Baseline,1637333
Lotus,7185500
Baseline,1668500
Lotus,6891917
Baseline,1556583
Lotus,7755208
Baseline,1417000
Lotus,6545000
Baseline,1387042
Lotus,6951667
Baseline,1417417
Lotus,5935792
Baseline,1275250
Lotus,5410667
Baseline,1439000
Lotus,6893750
Baseline,1480333
Lotus,6166333
Baseline,60275125
Lotus,84541750
Baseline,1762042
Lotus,6537292
Baseline,1735208
Lotus,6371666
Baseline,1284583
Lotus,6022625
Baseline,1973083
Lotus,8663625
Baseline,1500375
Lotus,6958708
Baseline,1485917
Lotus,10455292
Baseline,1732625
Lotus,5885667
Baseline,1306084
Lotus,8050167
Baseline,58496625
Lotus,65209959
Baseline,1432250
Lotus,6305458
Baseline,1913250
Lotus,8533042
Baseline,1278584
Lotus,5804625
Baseline,1638625
Lotus,6496333
Baseline,1944667
Lotus,9040417
Baseline,1660250
Lotus,6466958
Baseline,1542875
Lotus,5929708
Baseline,1152167
Lotus,6005542
Baseline,2173542
Lotus,10313875
Baseline,1367625
Lotus,5584958
Baseline,1456708
Lotus,6066875
Baseline,1615667
Lotus,6359292
Baseline,1614542
Lotus,6391125
Baseline,1815083
Lotus,6956000
Baseline,2030042
Lotus,9961000
Baseline,1276125
Lotus,5561708
Baseline,1781541
Lotus,7500000
Baseline,1699500
Lotus,7802375
Baseline,1860041
Lotus,7206083
Baseline,2013208
Lotus,7482416
Baseline,1628792
Lotus,7752667
Baseline,1635250
Lotus,6225250
Baseline,1635792
Lotus,6555375
Baseline,1567208
Lotus,7080458
Baseline,1498875
Lotus,5958417
Baseline,1190000
Lotus,5507459
Baseline,1659084
Lotus,6060792
Baseline,54132333
Lotus,59225625
Baseline,1671125
Lotus,8263125
Baseline,2038708
Lotus,8037792
Baseline,1774333
Lotus,7578833
Baseline,1594500
Lotus,6877917
Baseline,1205625
Lotus,5537584
Baseline,1375334
Lotus,5653417
Baseline,2039916
Lotus,10431375
Baseline,1533417
Lotus,5990584
Baseline,1465417
Lotus,6000125
Baseline,1231209
Lotus,6648417
Baseline,1664666
Lotus,7644208
Baseline,1937625
Lotus,8497083
Baseline,1120542
Lotus,7674750
Baseline,1491291
Lotus,5763875
Baseline,2012083
Lotus,7368625
Baseline,1879959
Lotus,6921500
Baseline,1665000
Lotus,9605708
Baseline,1118750
Lotus,5402541
Baseline,1593500
Lotus,12505959
Baseline,1532458
Lotus,8670833
Baseline,1663917
Lotus,6768417
Baseline,1763958
Lotus,7795625
Baseline,2024834
Lotus,6846542
Baseline,1504458
Lotus,8441125
Baseline,1423125
Lotus,5911208
Baseline,1411625
Lotus,5709458
Baseline,1053916
Lotus,4646750
Baseline,1204500
Lotus,5813542
Baseline,1636292
Lotus,7745709
Baseline,1768125
Lotus,6773834
Baseline,1688542
Lotus,7531167
Baseline,1016125
Lotus,4993291
Baseline,1320000
Lotus,5830750
Baseline,1561250
Lotus,6146958
Baseline,1209667
Lotus,5273375
Baseline,1818625
Lotus,7046625
Baseline,1228500
Lotus,7787666
Baseline,1301125
Lotus,6244625
Baseline,1559500
Lotus,6552375
Baseline,1717250
Lotus,6521750
Baseline,1751125
Lotus,6578667
Baseline,1882500
Lotus,8274416
Baseline,1455666
Lotus,6175083
Baseline,2044292
Lotus,8425792
Baseline,1651500
Lotus,6982042
Baseline,2081250
Lotus,8103500
Baseline,1757083
Lotus,6350208
Baseline,1269875
Lotus,6262916
Baseline,1689417
Lotus,7634042
Baseline,1744125
Lotus,7805208
Baseline,1401166
Lotus,5512916
Baseline,993541
Lotus,7131916
Baseline,1511291
Lotus,6336666
Baseline,2043542
Lotus,9714917
Baseline,1928834
Lotus,7050584
Baseline,894000
Lotus,8455334
Baseline,10730250
Lotus,16270250
Baseline,1413750
Lotus,5786875
Baseline,1988791
Lotus,7264666
Baseline,1384000
Lotus,7171417
Baseline,1771125
Lotus,6382500
Baseline,1831209
Lotus,8480125
Baseline,1492958
Lotus,5840708
Baseline,1979291
Lotus,6703833
Baseline,2334667
Lotus,8233417
Baseline,1734250
Lotus,7453125
Baseline,1625416
Lotus,7751666
Baseline,1914833
Lotus,6298916
Baseline,1448917
Lotus,5782292
Baseline,1415792
Lotus,6171167
Baseline,1480542
Lotus,6531667
Baseline,1980709
Lotus,7667959
Baseline,1460417
Lotus,7408084
Baseline,1993792
Lotus,7477417
Baseline,1059833
Lotus,5414208
Baseline,1806750
Lotus,6920500
Baseline,1690167
Lotus,6880250
Baseline,2413833
Lotus,7965000
Baseline,1525541
Lotus,6297041
Baseline,1176750
Lotus,7377209
Baseline,1773833
Lotus,8127166
Baseline,1500125
Lotus,7507375
Baseline,1539791
Lotus,6142166
Baseline,1426083
Lotus,8013625
Baseline,1746292
Lotus,6722042
Baseline,1725792
Lotus,6851709
Baseline,1757708
Lotus,6965666
Baseline,1585292
Lotus,6944625
Baseline,1466000
Lotus,7089333
Baseline,1942750
Lotus,8507000
Baseline,706208
Lotus,5271375
Baseline,701125
Lotus,6702791
Baseline,1037458
Lotus,7017333
Baseline,1157084
Lotus,5895417
Baseline,1658042
Lotus,6313459
Baseline,1128834
Lotus,5651834
Baseline,1710500
Lotus,6666667
Baseline,1973542
Lotus,8048625
Baseline,1517083
Lotus,14604292
Baseline,2452291
Lotus,18362500
Baseline,970375
Lotus,6535625
Baseline,898833
Lotus,6252583
Baseline,1110208
Lotus,11100541
Baseline,1486708
Lotus,8351000
Baseline,1486458
Lotus,6414166
Baseline,1634875
Lotus,8924291
Baseline,1313792
Lotus,5791250
Baseline,1488458
Lotus,7487583
Baseline,1662500
Lotus,6724125
Baseline,1582250
Lotus,7193291
Baseline,1546875
Lotus,6326875
Baseline,1593041
Lotus,7811083
Baseline,1549000
Lotus,5801084
Baseline,1471000
Lotus,8599541
Baseline,1838375
Lotus,7063334
Baseline,1761084
Lotus,8492750
Baseline,1498875
Lotus,6227292
Baseline,1393625
Lotus,5899416
Baseline,1734125
Lotus,6655958
Baseline,1699792
Lotus,7089375
Baseline,1502958
Lotus,6810542
Baseline,1890333
Lotus,7188042
Baseline,1310833
Lotus,6320625
Baseline,1514375
Lotus,6650709
Baseline,1409459
Lotus,7106792
Baseline,1571958
Lotus,7666042
Baseline,1178166
Lotus,5846375
Baseline,1312958
Lotus,6165417
Baseline,1660958
Lotus,7825042
Baseline,2036417
Lotus,11888750
Baseline,2122500
Lotus,7174125
Baseline,1299750
Lotus,5848083
Baseline,1616542
Lotus,6694125
Baseline,2030250
Lotus,7874666
Baseline,1524792
Lotus,7881375
Baseline,1257875
Lotus,6022959
Baseline,1568416
Lotus,7641000
Baseline,1376083
Lotus,7401750
Baseline,1444208
Lotus,7427791
Baseline,1197166
Lotus,5944416
Baseline,1816750
Lotus,9735709
Baseline,1078875
Lotus,4856750
Baseline,1540000
Lotus,6452084
Baseline,1890041
Lotus,6901250
Baseline,1531000
Lotus,6365333
Baseline,2028625
Lotus,7967625
Baseline,1749667
Lotus,6289458
Baseline,1720750
Lotus,6059875
Baseline,1512125
Lotus,7808500
Baseline,1718875
Lotus,7526500
Baseline,1695084
Lotus,6632167
Baseline,1851000
Lotus,7412541
Baseline,1697292
Lotus,6810500
Baseline,1575125
Lotus,6622375
Baseline,2058833
Lotus,7359375
Baseline,1774917
Lotus,6849709
Baseline,1546625
Lotus,6303334
Baseline,1259208
Lotus,5553250
Baseline,1511625
Lotus,6736792
Baseline,1333542
Lotus,6961334
Baseline,1466500
Lotus,5781708
Baseline,1351542
Lotus,6253708
Baseline,1443166
Lotus,7992458
Baseline,1227125
Lotus,7068125
Baseline,1303541
Lotus,5642250
Baseline,1672625
Lotus,6942541
Baseline,2148250
Lotus,11964875
Baseline,2687291
Lotus,8332916
Baseline,1749583
Lotus,6606917
Baseline,1685792
Lotus,7070500
Baseline,1840250
Lotus,6734959
Baseline,1625250
Lotus,6804958
Baseline,1434334
Lotus,5958250
Baseline,1478500
Lotus,6733125
Baseline,1622625
Lotus,18824084
Baseline,2075750
Lotus,6407667
Baseline,977417
Lotus,4828375
Baseline,1271666
Lotus,7632875
Baseline,1936209
Lotus,6916292
Baseline,1328458
Lotus,6259708
Baseline,1407917
Lotus,6024292
Baseline,1519417
Lotus,6810209
Baseline,1508792
Lotus,7067125
Baseline,1795125
Lotus,8156541
Baseline,2055042
Lotus,7890333
Baseline,1758167
Lotus,6473959
Baseline,1590000
Lotus,6476250
Baseline,1395459
Lotus,6680667
Baseline,1492833
Lotus,6048750
Baseline,1557083
Lotus,6198333
Baseline,1489708
Lotus,7330500
Baseline,1357833
Lotus,7639625
Baseline,1484542
Lotus,6877333
Baseline,1659083
Lotus,6764875
Baseline,1516417
Lotus,6310542
Baseline,1571708
Lotus,5924000
Baseline,1660167
Lotus,7683792
Baseline,1306375
Lotus,7739125
Baseline,1473625
Lotus,7249125
Baseline,1074708
Lotus,5275583
Baseline,1470792
Lotus,7440833
Baseline,1314500
Lotus,7389459
Baseline,1458084
Lotus,6270417
Baseline,1574667
Lotus,8050083
Baseline,1776375
Lotus,7168167
Baseline,1887625
Lotus,7235083
Baseline,1603959
Lotus,6711042
Baseline,1985625
Lotus,7575875
Baseline,1804959
Lotus,6318375
Baseline,1650166
Lotus,7171875
Baseline,1470250
Lotus,6635042
Baseline,1233959
Lotus,6177250
Baseline,1704875
Lotus,6921750
Baseline,1516417
Lotus,6111875
Baseline,1423708
Lotus,8305208
Baseline,1661917
Lotus,7070125
Baseline,1716417
Lotus,6828209
Baseline,1038833
Lotus,5670917
Baseline,1267625
Lotus,5304333
Baseline,1658583
Lotus,7897250
Baseline,1219125
Lotus,5409666
Baseline,1445000
Lotus,6088667
Baseline,1777292
Lotus,7324209
Baseline,1670417
Lotus,7808292
Baseline,1722208
Lotus,8033042
Baseline,1753209
Lotus,7793542
Baseline,1369041
Lotus,6561875
Baseline,1540292
Lotus,6631334
Baseline,1957458
Lotus,6173458
Baseline,1276125
Lotus,6403667
Baseline,2073125
Lotus,7596125
Baseline,1607042
Lotus,6809709
Baseline,1961250
Lotus,7642416
Baseline,1563375
Lotus,6101500
Baseline,1491500
Lotus,6074208
Baseline,1231375
Lotus,5362417
Baseline,1263333
Lotus,5758875
Baseline,2021875
Lotus,13370708
Baseline,1476375
Lotus,7329750
Baseline,1779917
Lotus,7992709
Baseline,1371708
Lotus,6774333
Baseline,1307209
Lotus,5881709
Baseline,1743708
Lotus,7136666
Baseline,1540125
Lotus,7562250
Baseline,1857000
Lotus,8552250
Baseline,1408750
Lotus,5904208
Baseline,1800208
Lotus,7928708
Baseline,1873167
Lotus,7446542
Baseline,1469167
Lotus,6001708
Baseline,1569458
Lotus,6147416
Baseline,1482375
Lotus,7098667
Baseline,1729500
Lotus,6896500
Baseline,1658208
Lotus,7471458
Baseline,2248500
Lotus,7057541
Baseline,1494667
Lotus,6877417
Baseline,2005375
Lotus,7016334
Baseline,1753000
Lotus,6594792
Baseline,1583916
Lotus,6946500
Baseline,1356917
Lotus,6920708
Baseline,1375833
Lotus,6436041
Baseline,1911042
Lotus,6118792
Baseline,1154709
Lotus,6514250
Baseline,1569334
Lotus,6722459
Baseline,1365917
Lotus,7340917
Baseline,1485042
Lotus,5966250
Baseline,1630500
Lotus,7328000
Baseline,1412459
Lotus,6898834
Baseline,1464000
Lotus,9265041
Baseline,1475416
Lotus,6433458
Baseline,1434041
Lotus,7854375
Baseline,652208
Lotus,3639583
Baseline,778041
Lotus,5984083
Baseline,1127500
Lotus,7465709
Baseline,1498125
Lotus,7009416
Baseline,1210417
Lotus,5717625
Baseline,1697041
Lotus,7145250
Baseline,1519250
Lotus,6462958
Baseline,1716875
Lotus,7776000
Baseline,1786917
Lotus,8635667
Baseline,1267000
Lotus,6176917
Baseline,2429208
Lotus,8708791
Baseline,1465166
Lotus,6863875
Baseline,1638584
Lotus,6306875
Baseline,1378833
Lotus,6583916
Baseline,1410459
Lotus,7835834
Baseline,1104708
Lotus,6713042
Baseline,1592000
Lotus,7376917
Baseline,1253917
Lotus,5978292
Baseline,1441834
Lotus,6542709
Baseline,1805333
Lotus,7355583
Baseline,1401375
Lotus,6184750
Baseline,4618833
Lotus,12946000
Baseline,1487500
Lotus,5801292
Baseline,1328083
Lotus,5576333
Baseline,1715416
Lotus,6613541
Baseline,1958916
Lotus,8231375
Baseline,2059041
Lotus,7069750
Baseline,1643084
Lotus,6144209
Baseline,888083
Lotus,4079500
Baseline,1169167
Lotus,5318750
Baseline,1412292
Lotus,6306625
Baseline,1664458
Lotus,5803250
Baseline,29755333
Lotus,33433416
Baseline,1232250
Lotus,6163542
Baseline,1959167
Lotus,7569292
Baseline,1561459
Lotus,5901042
Baseline,1492166
Lotus,7438875
Baseline,1460584
Lotus,7187459
Baseline,1926416
Lotus,7019041
Baseline,1091500
Lotus,5561875
Baseline,1639875
Lotus,6552500
Baseline,2909250
Lotus,8467375
Baseline,9931250
Lotus,21521209
Baseline,702125
Lotus,4731542
Baseline,1667583
Lotus,7433542
Baseline,1090625
Lotus,6275834
Baseline,2179959
Lotus,9928542
Baseline,730917
Lotus,4433708
Baseline,864417
Lotus,6512958
Baseline,1663417
Lotus,7439959
Baseline,1655625
Lotus,7145792
Baseline,2242500
Lotus,7594667
Baseline,1456750
Lotus,7610417
Baseline,2206208
Lotus,9624625
Baseline,1526584
Lotus,8310750
Baseline,1999167
Lotus,14205667
Baseline,1872250
Lotus,8320500
Baseline,2264666
Lotus,10553666
Baseline,1576834
Lotus,6271000
Baseline,1908542
Lotus,9083500
Baseline,1234166
Lotus,6271000
Baseline,1153583
Lotus,5336750
Baseline,1133291
Lotus,6925208
Baseline,2087334
Lotus,9755542
Baseline,1295125
Lotus,8907584
Baseline,2090750
Lotus,10129667
Baseline,1387292
Lotus,6026417
Baseline,2187542
Lotus,8212250
Baseline,1807250
Lotus,7862125
Baseline,2196458
Lotus,8694042
Baseline,1555791
Lotus,6023666
Baseline,2336959
Lotus,8112125
Baseline,1223333
Lotus,6024625
Baseline,1974875
Lotus,9176875
Baseline,1314250
Lotus,5800083
Baseline,2164959
Lotus,7801250
Baseline,1472084
Lotus,6940334
Baseline,2060417
Lotus,8830667
Baseline,1059875
Lotus,5915125
Baseline,2098166
Lotus,8786583
Baseline,1396542
Lotus,6536000
Baseline,1341416
Lotus,6352250
Baseline,1296375
Lotus,5831375
Baseline,2089375
Lotus,7879625
Baseline,1670625
Lotus,6703875
Baseline,1974083
Lotus,6678666
Baseline,1673417
Lotus,7034167
Baseline,2193917
Lotus,8427542
Baseline,1604500
Lotus,6243167
Baseline,2065375
Lotus,7386666
Baseline,1222292
Lotus,5881833
Baseline,2251500
Lotus,9701750
Baseline,1312291
Lotus,5707500
Baseline,1989250
Lotus,7738291
Baseline,1202416
Lotus,5623416
Baseline,1987208
Lotus,8214917
Baseline,1404625
Lotus,6005250
Baseline,2043750
Lotus,9202000
Baseline,1399667
Lotus,6041959
Baseline,1039750
Lotus,5280916
Baseline,1098375
Lotus,6048000
Baseline,2011042
Lotus,7686042
Baseline,1281208
Lotus,6256750
Baseline,1918583
Lotus,9125167
Baseline,1092000
Lotus,7838500
Baseline,1614000
Lotus,7514750
Baseline,1276667
Lotus,6006250
Baseline,1586000
Lotus,8668083
Baseline,1307083
Lotus,5763708
Baseline,1156250
Lotus,7787792
Baseline,1103959
Lotus,6224917
Baseline,1571042
Lotus,7410000
Baseline,1356500
Lotus,6040125
Baseline,2052625
Lotus,8038875
Baseline,1245792
Lotus,6143625
Baseline,1937291
Lotus,9457666
Baseline,1298833
Lotus,6067292
Baseline,1926916
Lotus,9285083
Baseline,1207500
Lotus,5840708
Baseline,2277250
Lotus,8343458
Baseline,1193667
Lotus,5323375
Baseline,1899625
Lotus,8881334
Baseline,1603583
Lotus,7279833
Baseline,1348417
Lotus,6299042
Baseline,1480625
Lotus,6991042
Baseline,2092375
Lotus,10143000
Baseline,1286833
Lotus,5837750
Baseline,2110250
Lotus,7988500
Baseline,1454125
Lotus,6550042
Baseline,2124459
Lotus,9661292
Baseline,1285750
Lotus,6339625
Baseline,2029666
Lotus,10387625
Baseline,1287542
Lotus,6110917
Baseline,1777083
Lotus,8848583
Baseline,1456000
Lotus,7233042
Baseline,1991750
Lotus,9274750
Baseline,1489667
Lotus,6710167
Baseline,1584000
Lotus,7461917
Baseline,1249917
Lotus,5508208
Baseline,1179208
Lotus,5738291
Baseline,1290166
Lotus,6725833
Baseline,1614583
Lotus,6646958
Baseline,938458
Lotus,5440708
Baseline,1384208
Lotus,6178667
Baseline,1459250
Lotus,7239834
Baseline,1959708
Lotus,12954708
Baseline,1124541
Lotus,5926708
Baseline,1758208
Lotus,8015291
Baseline,2001084
Lotus,7955792
Baseline,1965833
Lotus,9202625
Baseline,1295750
Lotus,6071833
Baseline,1972750
Lotus,8497458
Baseline,1178792
Lotus,5701000
Baseline,2145375
Lotus,9752500
Baseline,1140750
Lotus,6371833
Baseline,2036250
Lotus,9420541
Baseline,1303000
Lotus,5899167
Baseline,2319083
Lotus,8818875
Baseline,1097667
Lotus,5838417
Baseline,1939708
Lotus,7179833
Baseline,1391250
Lotus,6622375
Baseline,1486667
Lotus,6389167
Baseline,1387417
Lotus,6426042
Baseline,2047416
Lotus,12109083
Baseline,1833750
Lotus,7501375
Baseline,2197167
Lotus,11713125
Baseline,975417
Lotus,6022625
Baseline,2084458
Lotus,8193250
Baseline,1610500
Lotus,7433750
Baseline,2238333
Lotus,8081916
Baseline,2041583
Lotus,9749542
Baseline,2336125
Lotus,8945750
Baseline,1264834
Lotus,5946917
Baseline,2022416
Lotus,8193250
Baseline,1189042
Lotus,5749709
Baseline,1962208
Lotus,11460333
Baseline,1450417
Lotus,6943625
Baseline,1960334
Lotus,7494042
Baseline,909000
Lotus,5783875
Baseline,1913500
Lotus,9397125
Baseline,1339709
Lotus,6324792
Baseline,2141167
Lotus,8012167
Baseline,1370750
Lotus,6472041
Baseline,2059333
Lotus,7997083
Baseline,1427792
Lotus,6137542
Baseline,1670042
Lotus,8650625
Baseline,1413250
Lotus,6468542
Baseline,2080291
Lotus,7735416
Baseline,959083
Lotus,5815833
Baseline,2051834
Lotus,9082709
Baseline,1380500
Lotus,5773500
Baseline,1958375
Lotus,9065083
Baseline,1229292
Lotus,5883459
Baseline,2036292
Lotus,7049625
Baseline,908416
Lotus,5608333
Baseline,2549459
Lotus,8655625
Baseline,1055792
Lotus,5623792
Baseline,2007958
Lotus,7295250
Baseline,1165458
Lotus,5921583
Baseline,1188291
Lotus,5478041
Baseline,1384417
Lotus,5741958
Baseline,1969667
Lotus,10082000
Baseline,1014792
Lotus,5627542
Baseline,1559959
Lotus,6063875
Baseline,1246750
Lotus,6158958
Baseline,1919041
Lotus,10146708
Baseline,1337917
Lotus,6219875
Baseline,2102667
Lotus,9248958
Baseline,1431834
Lotus,6804084
Baseline,2209500
Lotus,8238833
Baseline,1399625
Lotus,6233416
Baseline,1997708
Lotus,9024250
Baseline,1226500
Lotus,6174417
Baseline,2254416
Lotus,8978583
Baseline,1327666
Lotus,6263041
Baseline,2114042
Lotus,9228292
Baseline,1210916
Lotus,5805208
Baseline,2024500
Lotus,9166500
Baseline,1257875
Lotus,32734833
Baseline,1032042
Lotus,11065167
Baseline,1565625
Lotus,6451583
Baseline,1216875
Lotus,6937792
Baseline,968709
Lotus,4604917
Baseline,1306000
Lotus,6146167
Baseline,1671042
Lotus,11613334
Baseline,2013416
Lotus,9374000
Baseline,1246125
Lotus,6893875
Baseline,2354375
Lotus,8867625
Baseline,1161125
Lotus,6234542
Baseline,2213875
Lotus,8747875
Baseline,1115125
Lotus,6279542
Baseline,1860750
Lotus,7243667
Baseline,1697750
Lotus,6200417
Baseline,1311042
Lotus,6738667
Baseline,1172667
Lotus,5395292
Baseline,1718375
Lotus,9223125
Baseline,1470750
Lotus,7145125
Baseline,1731958
Lotus,7578042
Baseline,1690708
Lotus,7495792
Baseline,1797875
Lotus,9069584
Baseline,1044875
Lotus,5750708
Baseline,2003875
Lotus,9081750
Baseline,1238375
Lotus,5660125
Baseline,2089584
Lotus,8281875
Baseline,1161250
Lotus,6002000
Baseline,2017125
Lotus,7716083
Baseline,1312042
Lotus,6881708
Baseline,1745500
Lotus,6802791
Baseline,1304292
Lotus,5883333
Baseline,2066875
Lotus,9264958
Baseline,1050833
Lotus,5767333
Baseline,2052625
Lotus,7837417
Baseline,1083208
Lotus,6317042
Baseline,2213166
Lotus,9186958
Baseline,1319292
Lotus,6700042
Baseline,2272584
Lotus,9093750
Baseline,1179667
Lotus,6231500
Baseline,2468958
Lotus,9913417
Baseline,1239625
Lotus,6128958
Baseline,2316750
Lotus,7905250
Baseline,1432375
Lotus,6213041
Baseline,1422708
Lotus,6039666
Baseline,1170125
Lotus,5442041
Baseline,1931333
Lotus,7625375
Baseline,1502209
Lotus,6791709
Baseline,2026584
Lotus,9154417
Baseline,1110667
Lotus,7613167
Baseline,2013791
Lotus,9211416
Baseline,1377333
Lotus,5941500
Baseline,2058250
Lotus,9687542
Baseline,1195875
Lotus,6283708
Baseline,2273750
Lotus,8602083
Baseline,1346750
Lotus,6748833
Baseline,2171416
Lotus,8487875
Baseline,1119166
Lotus,5937125
Baseline,1196250
Lotus,5529709
Baseline,1485875
Lotus,6891000
Baseline,1895500
Lotus,8133500
Baseline,1437250
Lotus,6155333
Baseline,2062417
Lotus,9651709
Baseline,1361459
Lotus,6543209
Baseline,2202958
Lotus,9598375
Baseline,1487042
Lotus,6522833
Baseline,2052666
Lotus,9374541
Baseline,1024500
Lotus,5674917
Baseline,1521292
Lotus,8165917
Baseline,963833
Lotus,6681375
Baseline,2007750
Lotus,7895959
Baseline,1121125
Lotus,5831250
Baseline,1920083
Lotus,9719542
Baseline,1088958
Lotus,6114333
Baseline,1841292
Lotus,7514542
Baseline,1419666
Lotus,6316041
Baseline,2179000
Lotus,8412666
Baseline,895834
Lotus,5622959
Baseline,2253792
Lotus,8329750
Baseline,1272084
Lotus,6165042
Baseline,2135666
Lotus,9467500
Baseline,1290000
Lotus,5948959
Baseline,2649625
Lotus,8712375
Baseline,1623000
Lotus,5991875
Baseline,2265334
Lotus,9751000
Baseline,1590834
Lotus,7158875
Baseline,2058083
Lotus,10765250
Baseline,1332875
Lotus,13615750
Baseline,1896791
Lotus,8504458
Baseline,1469750
Lotus,6106417
Baseline,2027208
Lotus,11293958
Baseline,1595125
Lotus,6820167
Baseline,2216666
Lotus,8446833
Baseline,1768792
Lotus,7454542
Baseline,2026167
Lotus,7816250
Baseline,1271833
Lotus,7033500
Baseline,2075291
Lotus,8413458
Baseline,1640583
Lotus,7015833
Baseline,2159500
Lotus,9309083
Baseline,1249125
Lotus,5930000
Baseline,2184875
Lotus,8452000
Baseline,994208
Lotus,5448292
Baseline,2258500
Lotus,8451208
Baseline,1428333
Lotus,5863667
Baseline,2161250
Lotus,9632459
Baseline,1239625
Lotus,7676542
Baseline,1732584
Lotus,7427125
Baseline,1756375
Lotus,7818333
Baseline,1975500
Lotus,9144334
Baseline,1051416
Lotus,6717916
Baseline,1458708
Lotus,6835333
Baseline,724375
Lotus,5922375
Baseline,2116333
Lotus,7051042
Baseline,1411667
Lotus,6357459
Baseline,2113333
Lotus,7701750
Baseline,902209
Lotus,5847000
Baseline,1839000
Lotus,7414792
Baseline,1511250
Lotus,6272958
Baseline,2058209
Lotus,9699417
Baseline,1073250
Lotus,6009834
Baseline,1897333
Lotus,7389000
Baseline,1400875
Lotus,6706458
Baseline,2141709
Lotus,9353084
Baseline,1266208
Lotus,6174375
Baseline,1928834
Lotus,8288584
Baseline,1082833
Lotus,6201750
Baseline,1881625
Lotus,7546583
Baseline,1741583
Lotus,6891167
Baseline,2036417
Lotus,8891625
Baseline,1184625
Lotus,6222959
Baseline,2213250
Lotus,10070542
Baseline,1115250
Lotus,5320042
Baseline,1922167
Lotus,8979000
Baseline,1472541
Lotus,7269375
Baseline,1974500
Lotus,8507125
Baseline,1248459
Lotus,6196959
Baseline,2012792
Lotus,8590375
Baseline,1231125
Lotus,6170458
Baseline,1989292
Lotus,8114417
Baseline,1080750
Lotus,6588041
Baseline,2177125
Lotus,9205625
Baseline,1674459
Lotus,6729000
Baseline,2104875
Lotus,9706500
Baseline,993500
Lotus,5518500
Baseline,1325875
Lotus,7901042
Baseline,1042791
Lotus,5794166
Baseline,2043917
Lotus,8580417
Baseline,1320875
Lotus,5965834
Baseline,2126708
Lotus,9523166
Baseline,1340666
Lotus,6068208
Baseline,2171667
Lotus,9456917
Baseline,957792
Lotus,4405917
Baseline,1784333
Lotus,6905791
Baseline,1522750
Lotus,7317791
Baseline,2387834
Lotus,9752709
Baseline,1241875
Lotus,5968167
Baseline,2125625
Lotus,9233917
Baseline,1039333
Lotus,5928625
Baseline,1909375
Lotus,7968208
Baseline,1341958
Lotus,7291250
Baseline,2081708
Lotus,9194416
Baseline,1173292
Lotus,6170875
Baseline,2054000
Lotus,9808292
Baseline,1203417
Lotus,6260667
Baseline,2111750
Lotus,17189375
Baseline,868083
Lotus,5973000
Baseline,2010458
Lotus,10026750
Baseline,1274917
Lotus,5957792
Baseline,2063583
Lotus,8031291
Baseline,1515750
Lotus,7197833
Baseline,2300500
Lotus,9485375
Baseline,1379541
Lotus,5735333
Baseline,2196000
Lotus,8245291
Baseline,1625375
Lotus,6612375
Baseline,2073667
Lotus,7875834
Baseline,2010625
Lotus,6846291
Baseline,2124417
Lotus,8347500
Baseline,1244958
Lotus,5768375
Baseline,2234667
Lotus,9624792
Baseline,1755708
Lotus,7316667
Baseline,2026625
Lotus,40205500
Baseline,1563958
Lotus,6273875
Baseline,1270209
Lotus,5847209
Baseline,1153333
Lotus,5489500
Baseline,1461250
Lotus,6140375
Baseline,743000
Lotus,4002583
Baseline,2005000
Lotus,9365667
Baseline,1239208
Lotus,6868083
Baseline,1925042
Lotus,8515584
Baseline,1211375
Lotus,6164875
Baseline,2029291
Lotus,10464500
Baseline,1056000
Lotus,6126708
Baseline,2401666
Lotus,12429125
Baseline,932959
Lotus,7655459
Baseline,954250
Lotus,4939916
Baseline,1560833
Lotus,6051541
Baseline,5297833
Lotus,9311791
Baseline,1472583
Lotus,5990917
Baseline,1892041
Lotus,9710666
Baseline,1076583
Lotus,5865833
Baseline,1974708
Lotus,9398000
Baseline,1062458
Lotus,7822750
Baseline,1711583
Lotus,7369833
Baseline,1476792
Lotus,6427500
Baseline,2245167
Lotus,8402250
Baseline,1331459
Lotus,6247084
Baseline,2196083
Lotus,9620375
Baseline,1397250
Lotus,7394791
Baseline,2097417
Lotus,9383750
Baseline,1196500
Lotus,7373666
Baseline,2113500
Lotus,8724291
Baseline,1682584
Lotus,7897959
Baseline,1997375
Lotus,7990666
Baseline,1643875
Lotus,6973917
Baseline,1956041
Lotus,9338791
